abutilon mauritianum
hibiscus schizopetalus
histiopteris incisa
huperzia gnidioides
huperzia ophioglossoides
hybanthus enneaspermus
hydrocotyle verticillata
hygrophila schulli
hymenophyllum hirsutum
hymenophyllum polyanthos
hyobanche sanguinea
hyoscyamus reticulatus
hypagophytum abyssinicum
hypericum balfourii
hypericum quartinianum
hypericum revolutum
hypericum scopulorum
hyphaene compressa
hypodematium crenatum
hypoestes triflora
hypoestes verticillaris
hypoxis angustifolia
chamaecrista nictitans
cheilanthes coriacea
cheilanthes hirta
cheilanthes hirta var. contracta
cheilanthes pteridioides
cheilanthes quadripinnata
cheilanthes vellea
chenopodium album
chenopodium botrys
chenopodium glaucum
chenopodium murale
chenopodium pumilio
chenopodium vulvaria
chrysanthemoides monilifera
chrysobalanus icaco
impatiens niamniamensis
impatiens tinctoria
impatiens walleriana
indigofera argentea
indigofera heterantha
indigofera sokotrana
indigofera spiniflora
indigofera tinctoria
ipomoea aquatica
ipomoea batatas
ipomoea cairica
ipomoea obscura
ipomoea pes-caprae
isolepis setacea
jasminum fluminense
jasminum grandiflorum
jasminum grandiflorum subsp. floribundum
jatropha curcas
jatropha gossypiifolia
jatropha podagrica
jatropha unicostata
juncus bufonius
juncus inflexus
juniperus procera
justicia adhatoda
justicia caerulea
justicia ladanoides
justicia odora
justicia schimperiana
kalanchoe delagoensis
kalanchoe farinacea
kanahia laniflora
keetia zanzibarica
kigelia africana
kleinia abyssinica
kleinia odora
kniphofia foliosa
kniphofia isoetifolia
kochia scoparia
kyllinga nemoralis
lactuca inermis
lactuca serriola
lagenaria siceraria
lamarckia aurea
lantana camara
lantana montevidensis
lappula squarrosa
lathyrus pratensis
launaea crepoides
lavandula nimmoi
lavandula pubescens
lemna minor
lemna trisulca
leonotis leonurus
leonotis ocymifolia
lepidium ruderale
lepisorus excavatus
lepisorus schraderi
lessertia frutescens
leucaena leucocephala
leucas capensis
leucas stachydiformis
leucas virgata
ligustrum lucidum
limeum africanum
limonium paulayanum
limonium sokotranum
limosella major
lindenbergia sokotrana
linum strictum
lippia abyssinica
lithospermum officinale
lobelia rhynchopetalum
lobelia vanreenensis
lolium perenne
lotus goetzei
lotus ononopsis
lotus schimperi
ludwigia octovalvis
lycium sokotranum
lycopodiella cernua
lythrum hyssopifolia
mackaya bella
macledium canum
malva sylvestris
malvaviscus penduliflorus
manihot esculenta
medicago arabica
melianthus dregeanus
melianthus dregeanus subsp. insignis
melilotus officinalis
merremia aegyptia
micromeria imbricata
micromeria remota
mimosa pudica
minuartia filifolia
misopates orontium
mohria caffrorum
momordica foetida
montinia caryophyllacea
moraea polystachya
moraea sisyrinchium
myosotis discolor
myriophyllum spicatum
myrsine africana
myrtus communis
najas marina
nasturtium officinale
nepeta azurea
nephrolepis undulata
nerine bowdenii
nerium oleander
neurada procumbens
notholaena marantae
nuxia floribunda
nymphoides thunbergiana
ocimum grandiflorum
ocotea bullata
ochna thomasiana
ochradenus baccatus
oldenlandia pulvinata
olea europaea
oleandra distenta
oncoba spinosa
ophioglossum vulgatum
opuntia ficus-indica
orobanche ramosa
osmunda regalis
osteospermum jucundum
osyris lanceolata
otostegia fruticosa
otostegia tomentosa
otostegia tomentosa subsp. steudneri
oxalis corniculata
oxalis debilis
oxalis fontana
oxalis radicosa
pachypodium saundersii
pandanus utilis
parapholis incurva
parkinsonia aculeata
parochetus communis
passiflora caerulea
passiflora edulis
pavetta longiflora
pelargonium multibracteatum
pellaea calomelanos
pellaea viridis
pennisetum humile
pentas lanceolata
pentas lanceolata subsp. quartiniana
peperomia blanda
persea americana
persicaria capitata
persicaria serrulata
phagnalon abyssinicum
phagnalon harazianum
phalaris arundinacea
phoenix caespitosa
phoenix dactylifera
phoenix reclinata
phragmanthera macrosolen
phragmites australis
phyla nodiflora
phymatosorus scolopendria
physalis peruviana
picris hieracioides
picris scabra
pimpinella hirtella
pistacia atlantica
pistia stratiotes
plantago afra
plantago coronopus
plantago ovata
plectocephalus varians
plectranthus punctatus
pleopeltis macrocarpa
plocama puberula
plumbago auriculata
poa annua
poa simensis
polycarpaea caespitosa
polygala hottentota
polygala lancifolia
polygala myrtifolia
polygala rupicola
polygala tinctoria
polypodium vulgare
pontederia cordata
populus euphratica
portulaca oleracea
portulacaria afra
potamogeton nodosus
potamogeton pectinatus
potamogeton trichoides
potentilla supina
primula verticillata
priva socotrana
prosopis velutina
protea rubropilosa
prunus arabica
pseudomussaenda flava
psiadia punctulata
psilotum nudum
pteridium aquilinum
pteris quadriaurita
pteris vittata
pterocelastrus tricuspidatus
ptisana fraxinea
pulicaria diversifolia
pulicaria lanata
pulicaria stephanocarpa
pulicaria undulata
pulicaria undulata subsp. tomentosa
pulicaria vieraeoides
punica protopunica
pyrostegia venusta
pyrostria bibracteata
radiola linoides
radyera urens
ranunculus multifidus
ranunculus muricatus
rapanea melanophloeos
raphia farinifera
reichardia tingitana
reseda lutea
rhigozum obovatum
rhinacanthus scoparius
rhizophora mangle
rhizophora mucronata
rhoicissus revoilii
ricinus communis
roemeria hybrida
rosa abyssinica
rotala repens
rotheca myricoides
rubus ulmifolius
ruellia dioscoridis
ruellia insignis
ruellia patula
rumex acetosella
rumex crispus
rumex nervosus
rumohra adiantiformis
ruta chalepensis
ruttya speciosa
rydingia integrifolia
sageretia thea
sagina abyssinica
sagina procumbens
salvia coccinea
salvia merjamie
salvia schimperi
salvia verbenaca
samolus valerandi
sansevieria forskaliana
sarcostemma viminale
scabiosa columbaria
scadoxus multiflorus
scandix pecten-veneris
scorpiurus muricatus
scutellaria arabica
searsia lancea
searsia thyrsiflora
searsia tripartita
sedum crassularia
sechium edule
selaginella imbricata
selaginella yemensis
senecio farinaceus
senecio hadiensis
senecio inaequidens
senecio nanus
senecio ochrocarpus
senecio schultzii
senecio steudelii
senecio tamoides
senecio unionis
senecio vulgaris
senna bicapsularis
senna didymobotrya
senna holosericea
senna italica
senna obtusifolia
senna socotrana
senna sophera
setaria pumila
setaria verticillata
setaria viridis
schefflera abyssinica
schoenoplectus tabernaemontani
sida tenuicarpa
sideroxylon inerme
silene macrosolen
smilax aspera
solanecio gigas
solanum incanum
solanum linnaeanum
solanum marginatum
solanum mauritianum
solanum nigrum
sonchus oleraceus
sonneratia alba
sorghum bicolor
sparmannia ricinocarpa
spergularia maritima
spergularia salina
sphagneticola trilobata
stachys aethiopica
stachytarpheta cayennensis
stapelia erectiflora
stapelia gigantea
sterculia africana
sterculia setigera
strelitzia reginae
striga asiatica
striga gesnerioides
striga hermonthica
strychnos spinosa
suaeda monoica
suaeda vermiculata
subularia monticola
suriana maritima
swertia abyssinica
swertia lugardiae
swertia polynectaria
swertia schimperi
symphyotrichum squamatum
syringodium isoetifolium
syzygium aromaticum
syzygium cumini
syzygium jambos
tacca leontopetaloides
tamarindus indica
tamarix aphylla
tamarix elongata
tamarix hispida
tamarix smyrnensis
taraxacum sect
tarchonanthus camphoratus
tecoma capensis
tecoma stans
tephrosia odorata
terminalia catappa
terminalia schimperiana
thalassia hemprichii
thalassodendron ciliatum
thamnosma socotranum
thelypteris dentata
thelypteris interrupta
theobroma cacao
thespesia populnea
thunbergia alata
thymus serrulatus
tillaea granvikii
tillaea schimperi
todea barbara
torilis arvensis
tragia balfourii
tragopogon orientalis
trachyspermum pimpinelloides
trapa natans
tribulus cistoides
tribulus terrestris
tribulus zeyheri
tridax procumbens
trifolium acaule
trifolium incarnatum
trifolium semipilosum
trigonella stellata
trichodesma ehrenbergii
trichodesma microcalyx
trichodesma scottii
trichomanes cupressoides
triumfetta rhomboidea
tulbaghia violacea
typha domingensis
ulex europaeus
umbilicus botryoides
umbilicus horizontalis
urena lobata
ursinia nana
urtica dioica
urtica simensis
urtica urens
utricularia bisquamata
utricularia vulgaris
vaccaria hispanica
valantia hispida
vanilla planifolia
verbascum arbusculum
verbascum benthamianum
verbascum brevipedicellatum
verbascum stelurum
verbascum thapsus
verbena officinalis
verbena rigida
vernonia arabica
vernonia bipontini
veronica anagallis-aquatica
veronica arvensis
veronica serpyllifolia
vicia cracca
vicia sativa
vigna luteola
vigna vexillata
vinca minor
viola abyssinica
virgilia divaricata
viscum capense
viscum obscurum
viscum triflorum
wahlenbergia silenoides
widdringtonia nodiflora
withania adunensis
withania riebeckii
withania somnifera
wolffia arrhiza
xanthium spinosum
ximenia americana
xylocarpus granatum
zaluzianskya elongata
zantedeschia aethiopica
zehneria scabra
zilla spinosa
zinnia peruviana
ziziphus spina-christi
zygophyllum album
zygophyllum simplex
zygophyllum waterlotii
